year	player	age	g	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2015	Jae Crowder	24	25	265	12.7	0.55	0.5	0.145	5	7.1	6	6.5	2.9	1.5	11	15.3	0.3	0.3	0.5	0.098	0.6	0.5	1.1	0.2	50	0
2015	Dwight Powell	23	24	227	13	0.535	0.177	0.5	8.7	15	11.8	5.7	1.6	2.1	10.6	16.6	0.3	0.2	0.6	0.121	-1	0.1	-1	0.1	50	0
2015	Bernard James	29	16	158	16	0.593	0	0.852	12.5	14.6	13.5	3.4	0.6	7.7	13.9	12.2	0.4	0.2	0.5	0.165	-1.3	2.9	1.6	0.1	50	0
2015	Ricky Ledo	22	5	11	-22.5	0.073	0.5	0.333	9.9	10	10	11.1	0	0	22.5	36	-0.2	0	-0.2	-0.72	-20.6	-5.5	-26.1	-0.1	50	0
2015	Ty Lawson	27	75	2665	18.5	0.526	0.221	0.392	1.6	8.1	4.7	43	1.7	0.3	14.6	20.6	6	1	7	0.126	2.7	-2.1	0.5	1.7	30	0
2015	Wilson Chandler	27	78	2471	13.2	0.523	0.416	0.146	4.1	17.2	10.4	8.9	1.2	0.9	9.6	20.1	2.1	1.5	3.6	0.071	0.5	-0.4	0.2	1.3	30	0
2015	Kenneth Faried	25	75	2086	18.4	0.548	0.011	0.391	12.1	22.9	17.3	7.1	1.5	2.1	12	20.3	3.5	2.1	5.6	0.13	-0.2	0.9	0.8	1.4	30	0
2015	Arron Afflalo	29	53	1750	11.7	0.533	0.37	0.23	1.3	10.2	5.6	9.3	0.9	0.2	10.3	19.9	1.4	0.4	1.8	0.05	0	-1.6	-1.6	0.2	30	0
2015	Danilo Gallinari	26	59	1426	16.8	0.563	0.53	0.336	2.3	14.7	8.3	9.4	1.6	1.1	8	21.5	3	1	3.9	0.132	2.3	-1.1	1.3	1.2	30	0
2015	J.J. Hickson	26	73	1411	14.3	0.504	0.004	0.438	11.1	24	17.3	6.5	1.3	1.9	14.9	19.7	0.5	1.4	1.8	0.062	-3.1	0.4	-2.7	-0.3	30	0
2015	Jusuf Nurkic	20	62	1103	14.8	0.483	0.005	0.345	11.8	26.1	18.7	7.3	2.4	4.8	16.3	20.7	-0.2	1.8	1.6	0.069	-3.7	3.1	-0.6	0.4	30	0
2015	Randy Foye	31	50	1087	11	0.51	0.654	0.137	0.9	7.8	4.2	17	1.6	0.8	12.3	19.3	0.6	0.4	1	0.045	0.7	-1.8	-1.1	0.2	30	0
2015	Darrell Arthur	26	58	988	11.5	0.466	0.286	0.154	5.6	13.4	9.3	9.3	2.4	2.1	10.3	20	-0.1	0.9	0.9	0.042	-1.8	0.7	-1.1	0.2	30	0
2015	Timofey Mozgov	28	35	897	13.8	0.554	0.026	0.371	10.6	22.6	16.4	2.7	0.8	3.6	14.8	15.3	0.9	0.9	1.8	0.096	-2.6	0.8	-1.8	0	30	0
2015	Gary Harris	20	55	719	4.9	0.395	0.475	0.217	3	6.7	4.8	5.9	2.7	0.8	13.8	16.6	-1.2	0.5	-0.7	-0.046	-4.2	-0.1	-4.3	-0.4	30	0
2015	Jameer Nelson	32	34	702	14.5	0.53	0.433	0.063	2.4	8	5.1	30.3	1.8	0.4	16.5	22.7	0.5	0.3	0.8	0.058	1.6	-2.2	-0.6	0.2	30	0
2015	Will Barton	24	28	683	15.9	0.533	0.265	0.312	3.5	17.2	10.1	12.8	2.5	1.7	13.3	21	0.6	0.7	1.3	0.089	-0.4	1.2	0.9	0.5	30	0
2015	Alonzo Gee	27	39	511	14	0.574	0.175	0.474	5.9	9	7.4	5.7	2.7	0.9	13.1	16.1	0.7	0.4	1.1	0.1	-0.7	0.3	-0.4	0.2	30	0
2015	Nate Robinson	30	33	465	10.6	0.433	0.451	0.196	3.1	6	4.5	26.4	1.5	0.5	9	22.6	0.1	0.1	0.2	0.024	0	-3	-3	-0.1	30	0
2015	Erick Green	23	43	410	8.9	0.436	0.29	0.074	1.8	6.6	4.1	15.1	1.5	0	7.7	19.1	-0.1	0.1	0	0	-2.7	-2.7	-5.4	-0.3	30	0
2015	Joffrey Lauvergne	23	24	268	10.5	0.459	0.18	0.315	10.5	20.9	15.5	7.5	1.5	2.9	17.8	19.9	-0.2	0.3	0.1	0.012	-4.2	0.7	-3.6	-0.1	30	0
2015	JaVale McGee	27	17	195	16.7	0.597	0	0.475	7.5	19.5	13.3	0.8	0.5	7.6	15	19.2	0.2	0.2	0.4	0.109	-4.3	0.3	-4	-0.1	30	0
2015	Ian Clark	23	7	31	11.6	0.509	0.455	0.364	0	10.8	5.2	9.9	4.8	2.5	13.6	20.6	0	0	0.1	0.083	-1.8	1.6	-0.2	0	30	0
2015	Jamaal Franklin	23	3	13	4.9	0.75	1	0	8	8.6	8.3	32.8	0	6	60	16.6	0	0	0	-0.063	-4.8	-0.3	-5.1	0	30	0
2015	Kentavious Caldwell-Pope	21	82	2587	11.2	0.501	0.457	0.163	1.9	9.1	5.4	6.8	1.9	0.5	8.3	19.5	1.1	1.8	2.8	0.052	-0.2	-0.9	-1	0.6	32	0
2015	Andre Drummond	21	82	2502	21.4	0.504	0.002	0.38	18.3	30.1	24	3.9	1.5	4.8	9.7	22	3.4	4.3	7.7	0.147	-1.2	1.1	-0.2	1.2	32	0
2015	Greg Monroe	24	69	2137	21.2	0.549	0	0.394	11.2	25.1	17.9	11.7	1.9	1.3	13	23.9	4	2.8	6.8	0.153	0.6	1.3	1.9	2.1	32	0
2015	Caron Butler	34	78	1623	9.3	0.544	0.553	0.154	1.4	12.2	6.6	7.3	1.4	0.2	10.4	12.9	1.3	1	2.4	0.07	-1	-0.5	-1.5	0.2	32	0
2015	Jodie Meeks	27	60	1462	14.1	0.548	0.397	0.3	0.9	7.1	3.9	8.8	2.1	0.3	8.6	20.1	2.2	0.9	3.1	0.103	0.7	-1.6	-0.9	0.4	32	0
2015	D.J. Augustin	27	54	1287	15.8	0.536	0.325	0.367	1.1	7.6	4.2	33.2	1.3	0.1	17	22.2	2	0.6	2.5	0.094	0.8	-3.1	-2.4	-0.1	32	0
2015	Kyle Singler	26	54	1287	9.4	0.526	0.534	0.103	1.9	10.2	5.9	7.9	1.3	0.9	10.3	14	0.8	0.8	1.6	0.061	-0.8	-0.4	-1.2	0.3	32	0
2015	Brandon Jennings	25	41	1173	19.7	0.522	0.389	0.263	1.9	8	4.8	39.9	1.9	0.3	12.9	26.3	2.6	0.7	3.3	0.136	4.3	-2.5	1.8	1.1	32	0
2015	Anthony Tolliver	29	52	1160	11.8	0.58	0.715	0.197	4.1	14.3	9	6.5	0.9	1	10.3	14.8	1.8	0.8	2.5	0.104	1	-0.9	0.1	0.6	32	0
2015	Josh Smith	29	28	896	14.3	0.417	0.095	0.284	6.1	18.9	12.3	24.7	2.1	4.2	14.1	25.3	-1.1	1.3	0.2	0.012	-2.4	3.4	1.1	0.7	32	0
2015	Reggie Jackson	24	27	870	19.8	0.511	0.198	0.245	3.4	12.7	7.9	51.2	1.2	0.4	17	28.6	1.5	0.5	2	0.11	3.9	-1.2	2.6	1	32	0
2015	Jonas Jerebko	27	46	703	14.5	0.564	0.384	0.182	7	15.3	11	9.2	2	1.2	10.8	15.1	1.2	0.7	1.9	0.13	0.5	0.5	1	0.5	32	0
2015	Tayshaun Prince	34	23	571	11.8	0.486	0.163	0.181	4.6	14.3	9.2	10.3	1.4	1.1	8.5	14.7	0.4	0.4	0.9	0.072	-1.8	0.5	-1.3	0.1	32	0
2015	Spencer Dinwiddie	21	34	455	10.2	0.394	0.385	0.201	0.9	10.9	5.7	34.9	2.2	1	15.2	21.1	-0.3	0.4	0.1	0.009	-2.6	-1.5	-4.2	-0.2	32	0
2015	Joel Anthony	32	49	406	14.7	0.607	0	0.355	8.2	17	12.4	1.8	1.5	9.5	14.3	9.1	0.5	0.7	1.2	0.142	-3.4	4.8	1.4	0.3	32	0
2015	John Lucas III	32	21	272	13	0.461	0.279	0.048	1.5	5	3.2	36	1.5	0	13.1	19.9	0.2	0.1	0.3	0.058	-1.1	-4.4	-5.5	-0.2	32	0
2015	Cartier Martin	30	23	198	1.6	0.34	0.623	0	0	11.4	5.5	8	0.8	0.4	8.6	13	-0.3	0.1	-0.2	-0.053	-5.5	-1.6	-7.1	-0.3	32	0
2015	Shawne Williams	28	19	163	6.7	0.388	0.433	0.117	5.8	12.5	9	7.5	1.3	1.9	10	19.1	-0.2	0.1	-0.1	-0.021	-4.3	-1.2	-5.5	-0.1	32	0
2015	Quincy Miller	22	4	58	3.6	0.3	0.55	0	3.6	11.7	7.5	12.7	0.9	2.7	9.1	16.8	-0.1	0	-0.1	-0.072	-5.4	-0.5	-6	-0.1	32	0
2015	Luigi Datome	27	3	17	16.7	0.458	0.333	0	6.2	20	12.8	24.9	3	0	14.3	36.5	0	0	0	-0.033	-0.2	-1	-1.2	0	32	0
2015	Stephen Curry	26	80	2613	28	0.638	0.482	0.251	2.4	11.4	7	38.6	3	0.5	14.3	28.9	11.5	4.1	15.7	0.288	9.6	0.3	9.9	7.9	67	1
2015	Draymond Green	24	79	2490	16.4	0.54	0.43	0.261	5.1	22.4	14	16.1	2.4	2.9	13.5	17.2	3.3	5.2	8.5	0.163	1	4	5	4.4	67	0
2015	Klay Thompson	24	77	2455	20.8	0.591	0.42	0.197	1.2	9.4	5.4	14.6	1.7	1.8	9.5	27.6	5.7	3.1	8.8	0.172	3.6	-1	2.7	2.9	67	0
2015	Harrison Barnes	22	82	2318	13.4	0.573	0.328	0.229	5.6	15.1	10.5	6.9	1.3	0.6	9	14.9	3.7	3	6.7	0.139	0.5	0.6	1.1	1.8	67	0
2015	Andre Iguodala	31	77	2069	12.3	0.553	0.427	0.23	2.4	10.8	6.7	14.6	2.1	0.9	13.9	13.3	2.3	2.8	5.1	0.117	0.1	1.5	1.6	1.9	67	0
2015	Andrew Bogut	30	67	1583	15.8	0.565	0	0.118	9.9	26.5	18.5	15.4	1.2	5.3	22.1	13.2	1.9	3.4	5.2	0.159	-1.4	5.5	4.1	2.4	67	0
2015	Shaun Livingston	29	78	1468	12.9	0.529	0.005	0.23	3.3	10	6.7	24.2	1.6	1	19	15.9	1.5	1.8	3.3	0.107	-2.1	0.4	-1.7	0.1	67	0
2015	Marreese Speights	27	76	1207	19.5	0.546	0.028	0.276	10.1	18.7	14.5	9.9	0.8	2.1	10.2	29.1	2.2	1.8	4	0.158	-1.3	-1.3	-2.6	-0.2	67	0
2015	Leandro Barbosa	32	66	982	15.3	0.558	0.29	0.192	2.6	7.2	5	14.9	2	0.6	9.5	20.5	1.6	1.2	2.8	0.137	0.4	-1.2	-0.8	0.3	67	0
2015	David Lee	31	49	904	17.8	0.541	0.006	0.332	10	20.3	15.3	13.7	1.7	2.1	12	19.6	1.6	1.6	3.2	0.168	-0.6	2	1.4	0.8	67	0
2015	Justin Holiday	25	59	657	12.1	0.498	0.464	0.191	2	9.7	6	10.1	3	1.4	10.2	18.8	0.2	1	1.3	0.092	-1.4	0.5	-1	0.2	67	0
2015	Festus Ezeli	25	46	504	16.2	0.58	0	0.561	13.3	19.7	16.6	2.5	0.7	6.2	15.6	17.7	0.8	0.9	1.7	0.159	-3	1.2	-1.8	0	67	0
2015	Brandon Rush	29	33	271	0.8	0.255	0.5	0.204	1.6	14.3	8.2	5.4	0.9	3.3	15.8	11.2	-0.7	0.4	-0.3	-0.056	-7.7	1.8	-6	-0.3	67	0
2015	James Michael McAdoo	22	15	137	17.7	0.564	0	0.568	12.2	16.8	14.6	2.1	1.8	4.9	9.8	19.4	0.2	0.3	0.5	0.177	-2.3	0.5	-1.8	0	67	0
2015	Ognjen Kuzmic	24	16	72	12.9	0.727	0	0.333	10.8	14.5	12.7	11.1	1.4	1	26.7	11.3	0.2	0.1	0.3	0.171	-0.3	1	0.8	0.1	67	0
2015	James Harden	25	81	2981	26.7	0.605	0.378	0.561	2.8	14.2	8.5	34.6	2.6	1.6	14.9	31.3	12.2	4.2	16.4	0.265	7.4	1	8.4	7.8	56	0
2015	Trevor Ariza	29	82	2930	12.7	0.539	0.61	0.157	2.9	14.4	8.6	11.1	2.6	0.5	12.7	16.5	2.7	3.9	6.6	0.108	0.6	1.3	1.9	2.9	56	0
2015	Donatas Motiejunas	24	71	2037	14.4	0.553	0.19	0.237	7.4	15.4	11.4	10.8	1.4	1.3	13.7	19.1	2.4	2.3	4.7	0.11	-0.6	0.5	-0.1	1	56	0
2015	Patrick Beverley	26	56	1727	11.3	0.509	0.607	0.113	4.3	10.8	7.6	17.2	1.7	1	12.9	16.1	1.7	1.8	3.5	0.096	0.5	0.3	0.8	1.2	56	0
2015	Jason Terry	37	77	1641	11.4	0.579	0.724	0.108	1	7.1	4.1	13.8	2	0.9	13.7	14.3	2	1.5	3.6	0.104	0.3	-0.7	-0.4	0.7	56	0
2015	Corey Brewer	28	56	1407	14	0.516	0.334	0.255	3.8	12.1	8	11.5	2.1	0.8	11.2	22.4	1	1.6	2.7	0.091	-1	-0.6	-1.6	0.2	56	0
2015	Josh Smith	29	55	1404	15.2	0.5	0.32	0.242	7.9	17.9	12.9	17.8	1.8	3.8	16.9	24.5	-0.1	2.2	2.1	0.071	-1.2	2.1	0.9	1	56	0
2015	Dwight Howard	29	41	1223	19.2	0.596	0.005	0.641	10	28.9	19.5	7.3	1.1	3.4	17.5	23.3	1.4	2.2	3.6	0.14	-2.4	1.2	-1.2	0.3	56	0
2015	Terrence Jones	23	33	889	18.3	0.567	0.124	0.314	9.7	17.6	13.7	6.9	1	5.2	9.8	18.4	1.7	1.3	3	0.16	-0.6	1.9	1.3	0.7	56	0
2015	Joey Dorsey	31	69	854	11.1	0.507	0.007	0.572	13.3	22.7	18	4.4	2.3	2.3	18.4	11.3	0.4	1.5	1.9	0.108	-3.5	2.1	-1.4	0.1	56	0
2015	Kostas Papanikolaou	24	43	795	7.8	0.444	0.538	0.091	5.4	10.9	8.2	15.8	1.8	1.3	21.2	14.2	-0.4	0.9	0.5	0.029	-3	0.7	-2.3	-0.1	56	0
2015	Pablo Prigioni	37	24	402	11.4	0.496	0.761	0.224	3.3	7.4	5.4	23.5	3.3	0	16.9	9.6	0.6	0.5	1.1	0.127	-0.5	0.1	-0.4	0.2	56	0
2015	Tarik Black	23	25	393	11.6	0.548	0.012	0.349	16.3	19.3	17.8	3.1	0.8	0.4	16.6	12.7	0.5	0.4	0.9	0.113	-2.4	-1.3	-3.7	-0.2	56	0
2015	Isaiah Canaan	23	25	369	11.8	0.549	0.641	0.16	3.3	6.6	4.9	12.6	1.9	0	14.1	19.2	0.3	0.3	0.6	0.084	0	-2.3	-2.3	0	56	0
2015	Nick Johnson	22	28	262	4.8	0.43	0.28	0.333	5.5	10.9	8.2	6.3	1.3	0.9	18.1	17.4	-0.4	0.2	-0.1	-0.02	-6.1	-1.2	-7.3	-0.3	56	0
2015	Francisco Garcia	33	14	200	3.6	0.347	0.714	0.063	1.7	7.7	4.7	11	2.2	1.9	13.4	16.2	-0.4	0.2	-0.2	-0.044	-5	-0.2	-5.3	-0.2	56	0
2015	Troy Daniels	23	17	108	4.5	0.472	0.915	0.085	0	6.1	3.1	5.9	0	0	9.3	21.6	-0.1	0	0	-0.013	-2.4	-5.8	-8.2	-0.2	56	0
2015	Clint Capela	20	12	90	12.1	0.409	0	0.793	12.3	31.8	22.1	3.6	0.6	7.8	11.3	21.3	-0.2	0.2	0	0.019	-8.8	1	-7.8	-0.1	56	0
2015	Alexey Shved	26	9	59	9.3	0.503	0.5	0.458	1.9	5.6	3.7	8.1	0.8	0	14.8	24.9	0	0	0	0.013	-3.9	-4.9	-8.8	-0.1	56	0
2015	K.J. McDaniels	21	10	33	4.6	0.346	0.2	0.133	3.4	13.3	8.4	9.9	0	4.7	5.9	22.2	-0.1	0	0	-0.061	-8.4	-1.3	-9.7	-0.1	56	0
2015	Solomon Hill	23	82	2381	10.2	0.507	0.328	0.304	3.3	11.2	7.3	11.9	1.4	0.6	13.8	15.9	0.9	2.6	3.5	0.072	-1.1	0.8	-0.3	1	38	0
2015	Roy Hibbert	28	76	1926	15.4	0.501	0.003	0.287	9	21.9	15.5	7.4	0.5	5.1	11.8	21.3	1	3.2	4.2	0.105	-3.1	2.1	-1	0.5	38	0
2015	David West	34	66	1895	16	0.508	0.029	0.235	6.4	19.7	13.1	20.1	1.3	2	13.7	21	1.4	2.8	4.3	0.108	-0.7	2.4	1.7	1.8	38	0
2015	Rodney Stuckey	28	71	1874	15.4	0.528	0.187	0.286	2.1	12.4	7.3	20.2	1.5	0.4	12.2	23.4	1.9	2.2	4	0.103	0.2	-0.3	-0.1	0.9	38	0
2015	C.J. Miles	27	70	1841	14.1	0.525	0.539	0.195	1.1	11.7	6.4	7.1	1.7	1.1	7.5	23.9	1.3	2.3	3.6	0.093	1	-1.3	-0.3	0.8	38	0
2015	Luis Scola	34	81	1659	16.8	0.515	0.031	0.352	9.3	25.6	17.5	11	1.5	0.8	11.3	22.8	1.7	2.7	4.4	0.126	-1.5	0.7	-0.7	0.5	38	0
2015	C.J. Watson	30	57	1422	15.4	0.581	0.42	0.4	1.4	11.2	6.3	23.3	2.1	0.5	16.9	18.8	2.2	1.8	4	0.135	1.4	0.1	1.5	1.3	38	0
2015	George Hill	28	43	1267	21.5	0.579	0.361	0.267	2.2	13.3	7.8	31.4	1.8	0.9	10.3	23.8	3.7	1.6	5.4	0.203	5.4	0.2	5.6	2.4	38	0
2015	Ian Mahinmi	28	61	1146	10.8	0.516	0	0.481	10.2	24	17.2	4.4	1.3	3.1	18.7	12.5	0.1	2	2.1	0.09	-3.8	2.6	-1.2	0.2	38	0
2015	Donald Sloan	27	53	1107	13.1	0.503	0.369	0.217	1.2	13	7.1	27.5	1.1	0	14.3	18.6	0.9	1.1	2	0.085	-0.4	-1	-1.4	0.2	38	0
2015	Lavoy Allen	25	63	1070	14.9	0.493	0	0.157	12.8	20.5	16.7	10.9	0.7	3.1	11.1	15.2	1.3	1.6	2.8	0.127	-1.4	2.2	0.8	0.8	38	0
2015	Damjan Rudez	28	68	1047	8.2	0.591	0.646	0.087	0.9	4.1	2.5	7.9	0.8	0.4	14.7	13.8	0.6	0.7	1.3	0.061	-0.7	-1.8	-2.5	-0.1	38	0
2015	Chris Copeland	30	50	828	7.4	0.468	0.539	0.145	3.1	11.7	7.4	9.9	0.7	1	15.2	21.3	-0.9	0.8	-0.1	-0.008	-2.8	-1.5	-4.3	-0.5	38	0
2015	A.J. Price	28	10	193	17.1	0.542	0.438	0.202	1.2	6.8	4	25.3	1.1	0	9.4	25.1	0.3	0.2	0.5	0.123	2.7	-3.6	-0.8	0.1	38	0
2015	Shayne Whittington	23	20	108	20	0.547	0.143	0.548	10.3	19.3	14.8	9.6	2.4	1.5	8.8	23.9	0.3	0.2	0.4	0.2	0.5	0	0.5	0.1	38	0
2015	Paul George	24	6	91	13	0.492	0.449	0.224	4.9	21.7	13.4	11.8	2.8	0.9	18.2	32.8	-0.2	0.2	0	-0.008	-2.7	-0.7	-3.3	0	38	0
2015	Chris Paul	29	82	2857	26	0.596	0.298	0.274	2.1	12.5	7.4	47.4	2.8	0.4	12.7	23.7	12.9	3.2	16.1	0.27	7.5	0	7.5	6.9	56	0
2015	DeAndre Jordan	26	82	2820	21	0.638	0.007	0.882	16.2	32.4	24.5	3.2	1.5	5.4	12.8	13.6	7.4	5.4	12.8	0.217	0.9	3.2	4.1	4.3	56	0
2015	J.J. Redick	30	78	2409	16.2	0.622	0.488	0.216	1	6.6	3.9	9	0.8	0.3	8.5	21	5.8	0.9	6.7	0.134	3.4	-2.7	0.7	1.6	56	0
2015	Blake Griffin	25	67	2356	22.8	0.551	0.022	0.373	6.1	17.9	12.1	26.2	1.4	1.2	10.2	28.4	6.6	2.4	9	0.183	3.1	1	4.1	3.6	56	0
2015	Matt Barnes	34	76	2271	11.3	0.574	0.603	0.152	2.6	12.2	7.5	7.2	1.5	1.8	11.6	14.9	2.2	2.1	4.3	0.091	0.9	0.7	1.6	2.1	56	0
2015	Jamal Crawford	34	64	1703	16.6	0.532	0.434	0.3	1.2	6.9	4.1	14.9	1.8	0.7	8.8	27.6	2.5	1.2	3.6	0.102	1.7	-2.7	-1	0.4	56	0
2015	Spencer Hawes	26	73	1274	9.8	0.478	0.424	0.164	2.7	19.7	11.4	10	1	3.4	12.1	17.9	-0.3	1.5	1.2	0.044	-2.9	1	-1.9	0	56	0
2015	Glen Davis	29	74	904	10.8	0.495	0.016	0.373	5.5	15.4	10.5	6.3	2.3	1.9	11.6	16.7	0.2	1.1	1.4	0.072	-3.5	1	-2.5	-0.1	56	0
2015	Austin Rivers	22	41	791	10.6	0.488	0.296	0.201	2.2	9.6	6	12.8	1.9	0.7	10.5	19	0.1	0.7	0.8	0.046	-1.7	-0.7	-2.4	-0.1	56	0
2015	Hedo Turkoglu	35	62	705	10.5	0.602	0.739	0.059	0.8	14.7	7.9	7.5	1.4	0.8	13.1	14.2	0.6	0.6	1.2	0.081	-0.1	-0.8	-0.9	0.2	56	0
2015	Jordan Farmar	28	36	529	9.9	0.513	0.614	0.07	1.7	7.1	4.5	18	1.9	0.8	16.4	16.6	0.2	0.4	0.6	0.053	-0.7	-1.3	-2	0	56	0
2015	Reggie Bullock	23	25	263	8.8	0.578	0.722	0.093	0	16.8	8.6	3.1	1.7	0.6	9.6	10.7	0.1	0.3	0.4	0.074	-1.7	-0.4	-2.1	0	56	0
2015	Ekpe Udoh	27	33	128	11.6	0.519	0	0.375	6.3	16.4	11.4	8.5	3.2	4.5	20	12.3	0	0.2	0.3	0.101	-3.4	4.2	0.7	0.1	56	0
2015	Nate Robinson	30	9	126	10.4	0.429	0.392	0.118	2.7	7	4.9	23.2	2.4	0	13	22.1	-0.1	0.1	0	0.012	-2.1	-2.2	-4.3	-0.1	56	0
2015	Dahntay Jones	34	33	123	1.9	0.406	0.19	0.524	0.9	9	5	2.1	1.2	0	3.7	9.8	0	0.1	0	0.013	-5.2	-1.3	-6.4	-0.1	56	0
2015	Jordan Hamilton	24	14	122	8.3	0.543	0.6	0	1.9	12.7	7.4	8.2	0.8	0	10.3	14.4	0.1	0.1	0.1	0.059	-1.1	-2.1	-3.2	0	56	0
2015	Chris Douglas-Roberts	28	12	103	3.3	0.387	0.333	0.381	1.1	11.8	6.6	5	0.5	0	0	10.7	0	0.1	0	0.02	-4.4	-1.6	-6.1	-0.1	56	0
2015	C.J. Wilcox	24	21	101	8.5	0.527	0.5	0.053	1.1	6.5	3.9	12	1.5	0.8	20.5	21.8	-0.1	0.1	0	-0.024	-3.3	-2.7	-6	-0.1	56	0
2015	Jared Cunningham	23	19	89	7.3	0.452	0.394	0.394	1.3	9.9	5.7	16.4	1.7	0	15.3	23.2	-0.1	0.1	0	-0.023	-4	-2.7	-6.7	-0.1	56	0
2015	Lester Hudson	30	5	56	16	0.571	0.429	0.286	2.1	13.8	8	12.6	5.4	1.5	16	15.1	0.1	0.1	0.2	0.141	0	3.3	3.3	0.1	56	0
2015	Wesley Johnson	27	76	2245	11.1	0.509	0.375	0.162	3.2	12.9	7.8	8.6	1.3	1.6	10.5	16.4	1	0.7	1.7	0.037	-0.9	-0.6	-1.5	0.3	21	0
2015	Jeremy Lin	26	74	1907	15.6	0.539	0.269	0.41	1.4	10.2	5.7	28.6	2.2	1.4	17.7	21.9	1.8	0.8	2.7	0.068	0.5	-1.3	-0.8	0.6	21	0
2015	Jordan Hill	27	70	1874	16.2	0.494	0.014	0.216	9.9	23.4	16.4	9.5	0.9	2.3	11.1	22.7	1.1	1.1	2.2	0.055	-2	-0.6	-2.6	-0.3	21	0
2015	Ed Davis	25	79	1840	20	0.594	0	0.403	13.3	23.1	18	8.3	1.4	4.3	9.5	14.8	4.6	1.6	6.3	0.164	1.1	1.9	3	2.3	21	0
2015	Carlos Boozer	33	71	1692	16.4	0.517	0	0.202	7	25.2	15.7	10.3	1.2	0.6	10.2	23.7	1.2	1	2.2	0.062	-1.8	-1.5	-3.3	-0.6	21	0
2015	Wayne Ellington	27	65	1675	11.6	0.504	0.394	0.104	2	12.3	6.9	10.2	1	0.1	7.2	18.5	1.1	0.1	1.2	0.034	-0.4	-2.6	-3	-0.4	21	0
2015	Jordan Clarkson	22	59	1476	16.9	0.528	0.203	0.265	4	10.5	7.1	23.8	1.8	0.7	12.6	23	2	0.4	2.4	0.078	1.4	-1.7	-0.3	0.6	21	0
2015	Ryan Kelly	23	52	1233	8.6	0.473	0.434	0.307	1.1	12.4	6.5	10.9	1.2	1.6	9.5	14	0.4	0.3	0.7	0.027	-2.1	-0.8	-2.8	-0.3	21	0
2015	Kobe Bryant	36	35	1207	17.6	0.477	0.258	0.338	2.3	16.5	9.1	29.9	2	0.5	13.5	34.9	-0.4	0.6	0.2	0.006	1.6	-1.3	0.3	0.7	21	0
2015	Robert Sacre	25	67	1133	10.9	0.449	0.003	0.268	8.4	14.6	11.4	7.4	1.3	3.1	9.5	14.8	0.3	0.6	0.8	0.035	-3.3	0.4	-2.8	-0.2	21	0
2015	Nick Young	29	42	1000	14.2	0.52	0.473	0.311	1.8	9.1	5.3	6.9	1.2	0.9	7.5	26	1.1	0.1	1.2	0.058	0.9	-4.3	-3.5	-0.4	21	0
2015	Ronnie Price	31	43	982	10.2	0.455	0.489	0.202	2.1	5.8	3.9	24.4	3.5	0.3	17.6	13.4	0.2	0.6	0.7	0.036	-1	-1	-2	0	21	0
2015	Tarik Black	23	38	803	16.3	0.598	0	0.468	11.1	22.5	16.6	6.8	0.8	2.2	11.2	14.3	1.7	0.4	2.2	0.129	-0.3	-0.2	-0.5	0.3	21	0
2015	Jabari Brown	22	19	568	11	0.547	0.365	0.5	0.6	6.7	3.5	11	1.1	0.3	13.4	18.8	0.4	0	0.4	0.033	-0.8	-3	-3.8	-0.3	21	0
2015	Dwight Buycks	25	6	123	13.1	0.586	0.275	0.25	1.7	9.3	5.4	18.4	1.2	0	21.3	20.4	0.1	0	0.1	0.027	-1.6	-3.3	-4.9	-0.1	21	0
2015	Xavier Henry	23	9	86	4.9	0.424	0	1.846	2.5	2.7	2.6	4.8	1.8	0	11.3	13.7	-0.1	0	-0.1	-0.03	-5.5	-2.4	-7.9	-0.1	21	0
2015	Vander Blue	22	2	74	4	0.342	0.333	0.167	2.9	10.9	6.7	16.8	2.1	0	15.7	23	-0.3	0	-0.2	-0.156	-6	-2.5	-8.5	-0.1	21	0
2015	Julius Randle	20	1	14	-7.5	0.258	0	0.667	0	0	0	0	0	0	20.5	15.5	-0.1	0	-0.1	-0.276	-12.3	-4.5	-16.8	-0.1	21	0
2015	Marc Gasol	30	81	2687	21.7	0.558	0.016	0.41	4.9	21.8	13.4	19.7	1.4	4	12.2	24.6	5.5	4.7	10.2	0.182	1.3	3.5	4.8	4.6	55	0
2015	Courtney Lee	29	77	2354	11.5	0.555	0.348	0.201	1	7.6	4.3	9.8	1.7	0.4	10	15.2	2.5	2.4	4.8	0.099	0.3	0.2	0.5	1.5	55	0
2015	Zach Randolph	33	71	2304	19.5	0.538	0.021	0.32	11.2	25.8	18.5	11.4	1.6	0.5	12.8	24.3	3.4	3.8	7.2	0.149	0.4	1.1	1.5	2	55	0
2015	Mike Conley	27	70	2225	18.6	0.558	0.314	0.282	1.5	9.2	5.4	28	2.1	0.5	13.6	23.7	4.2	2.7	6.8	0.147	3.2	-0.5	2.7	2.6	55	0
2015	Tony Allen	33	63	1648	14.6	0.528	0.064	0.277	7.2	12.2	9.7	8.1	4.1	1.5	14.4	16.6	0.9	3.2	4.1	0.119	-0.4	3.7	3.3	2.2	55	0
