year	player	age	mp	per	ts	3par	ftr	orb	drb	trb	ast	stl	blk	tov	usg	column_s	ows	dws	ws	ws_48	obpm	dbpm	bpm	vorp	game_win	mvp_label
2019	Russell Westbrook	30	73	2630	21.1	0.501	0.279	0.306	4.1	28.3	15.8	46.5	2.5	1.1	16.3	30.9	1.8	5	6.8	0.124	2.5	3.9	6.5	5.6	21	0
2019	Dennis Schroder	25	79	2314	12.7	0.508	0.33	0.206	1.6	11.3	6.3	20.4	1.3	0.4	12.5	24.2	0.4	2.4	2.9	0.06	-1.6	-1.5	-3.1	-0.6	21	0
2019	Patrick Patterson	29	63	861	8.1	0.493	0.626	0.137	4.9	13	8.8	4.6	0.9	1.3	8.7	12	0.2	0.9	1.1	0.064	-3	-0.6	-3.7	-0.4	21	0
2019	Nerlens Noel	24	77	1055	19.3	0.608	0	0.286	12.1	20	15.9	5.9	2.9	7.7	13.4	13.8	1.9	2.5	4.3	0.198	-1.6	5.5	3.9	1.6	21	0
2019	Abdel Nader	25	61	694	8.8	0.522	0.465	0.167	2	15.7	8.6	3.8	1.3	1.5	10.1	15.1	0	0.9	0.9	0.062	-4.2	-0.9	-5.1	-0.5	21	0
2019	Donte Grantham	23	3	2	-38.1	0	1	0	0	0	0	0	0	0	0	40.7	0	0	0	-0.946	-25.2	-13.6	-38.9	0	21	0
2019	Jerami Grant	24	80	2612	13.8	0.592	0.356	0.269	3.7	13.1	8.2	4.2	1.1	3.2	6.8	15.4	4	3.3	7.3	0.134	-0.6	0.9	0.3	1.5	21	0
2019	Paul George	28	77	2841	23.3	0.583	0.469	0.335	3.7	19.6	11.4	17.7	2.8	1	10	29.5	7	4.9	11.9	0.201	4.7	0.7	5.5	5.3	21	0
2019	Terrance Ferguson	20	74	1931	6.4	0.566	0.673	0.118	1.7	6	3.8	4.8	1	0.7	9.4	10.6	1.2	1.6	2.8	0.07	-1.5	-0.5	-1.9	0	21	0
2019	Raymond Felton	34	33	379	11.2	0.505	0.452	0.096	1.1	8.4	4.6	18.7	1.2	1.3	9	16.6	0.3	0.4	0.7	0.087	-2.3	-1.9	-4.2	-0.2	21	0
2019	Hamidou Diallo	20	51	526	10.1	0.497	0.145	0.358	7.2	12	9.5	4.4	1.9	1.6	10.7	16.6	0.1	0.7	0.8	0.069	-4.3	-0.3	-4.7	-0.4	21	0
2019	Tyler Davis	21	1	1	0	0	0	0	100	0	51.6	0	0	0	0	40.7	0	0	0	-0.471	-15	-20.5	-35.5	0	21	0
2019	Deonte Burton	25	32	240	7	0.47	0.329	0.146	1.7	10.7	6	5	1.2	2.8	9.3	16.3	-0.2	0.3	0.1	0.027	-5.6	-0.6	-6.3	-0.3	21	0
2019	Steven Adams	25	80	2669	18.5	0.591	0.002	0.361	14.7	14.8	14.7	6.6	2	2.4	12.6	16.4	5.1	4	9.1	0.163	0.6	2.1	2.7	3.2	21	0
2019	Alex Abrines	25	31	588	6.3	0.507	0.809	0.083	0.9	7.8	4.2	4.3	1.3	0.9	7.9	12.2	0.1	0.6	0.6	0.053	-2.4	-0.9	-3.4	-0.2	21	0
2019	Nikola Vucevic	28	80	2510	25.5	0.573	0.171	0.168	9.4	31.9	20.5	21.9	1.6	3	9.9	28	5.4	4.7	10.1	0.193	3	3.4	6.4	5.3	57	0
2019	Terrence Ross	27	81	2150	15.4	0.561	0.551	0.14	1.3	12.8	7	9.9	1.6	1.1	7.6	23.9	1.7	2.6	4.3	0.095	1	-1.3	-0.3	0.9	57	0
2019	Jarell Martin	24	42	328	9.4	0.528	0.548	0.106	3.5	20.5	11.9	7.8	0.4	2	9.2	15.9	0.1	0.4	0.5	0.073	-3.1	-0.8	-3.9	-0.2	57	0
2019	Amile Jefferson	25	12	68	21.1	0.692	0	0.5	9.3	24	16.5	6.4	2.2	3.7	4.9	13.1	0.2	0.1	0.4	0.258	-0.2	2.3	2.1	0.1	57	0
2019	Wesley Iwundu	24	68	1233	8.7	0.531	0.288	0.376	3.2	13	8	7.9	1.1	1.5	12.1	12.8	0.5	1.4	1.9	0.073	-3.4	0.7	-2.7	-0.2	57	0
2019	Jonathan Isaac	21	75	1996	13	0.537	0.435	0.221	5.2	17	11	5.7	1.4	4.1	10.1	16.3	0.9	3.1	4	0.096	-1.9	2	0.1	1.1	57	0
2019	Jerian Grant	26	60	939	10.8	0.526	0.5	0.182	2.1	9.1	5.6	22.4	2.3	0.5	17.7	13.4	0.5	1.1	1.7	0.085	-1.9	-0.1	-2	0	57	0
2019	Aaron Gordon	23	78	2633	15.1	0.538	0.332	0.242	5.2	18.4	11.7	16.6	1.1	1.8	12.3	21.8	1.8	3.3	5.1	0.093	-0.2	1.2	1	2	57	0
2019	Melvin Frazier	22	10	44	1.2	0.33	0.286	0.19	7.2	4.9	6.1	3.3	1.1	0	4.2	23.5	-0.2	0	-0.1	-0.133	-8.4	-4.5	-12.9	-0.1	57	0
2019	Evan Fournier	26	81	2553	12.3	0.536	0.421	0.159	1.6	9.4	5.4	17.6	1.4	0.4	11.9	22.1	0.8	2.5	3.2	0.061	-0.4	-1.1	-1.5	0.3	57	0
2019	Troy Caupain	23	4	16	30.7	0.625	0.375	0	6.6	13.6	10	42.5	3.1	0	0	21.8	0.1	0	0.1	0.347	9.4	-0.4	8.9	0	57	0
2019	Isaiah Briscoe	22	39	559	6.7	0.455	0.246	0.188	0.9	13.4	7.1	21	1	0.3	17.2	14.1	-0.3	0.5	0.3	0.023	-5	-0.6	-5.6	-0.5	57	0
2019	Khem Birch	26	50	643	19.2	0.64	0.007	0.55	13	18.8	15.8	8.5	1.4	3.8	9.6	14.1	1.8	1	2.8	0.212	0.2	2.3	2.4	0.7	57	0
2019	Mohamed Bamba	20	47	766	14.9	0.539	0.288	0.259	8.8	24	16.3	7.4	0.8	7	13.7	17.8	0.3	1.4	1.7	0.106	-3.3	3.1	-0.2	0.4	57	0
2019	D.J. Augustin	31	81	2269	15.7	0.616	0.459	0.309	1.9	7.8	4.8	26.9	1.1	0.1	14.3	17.2	5	1.9	6.9	0.146	1.7	-2	-0.3	1	57	0
2019	Zhaire Smith	19	6	111	9.5	0.533	0.471	0.235	2.9	9.3	6.2	12.3	0.9	1.4	13.8	16.4	0	0.1	0.1	0.048	-2.3	-1.7	-4	-0.1	15	0
2019	Ben Simmons	22	79	2700	20	0.582	0.006	0.446	6.9	20	13.7	34.2	2	1.8	19.3	22.1	4.6	3.6	8.2	0.146	1.4	2.6	4.1	4.1	15	0
2019	J.J. Redick	34	76	2379	15.1	0.602	0.589	0.248	0.9	7.2	4.1	12.9	0.6	0.6	8.1	21.9	4.6	1.2	5.9	0.118	2.7	-3.3	-0.7	0.8	15	0
2019	Justin Patton	21	3	21	10.5	0.317	0.286	0.286	10.4	19.6	15.1	18.7	4.5	0	0	15.7	0	0	0	0.079	-2.3	2.1	-0.2	0	15	0
2019	Shake Milton	22	20	268	9.3	0.483	0.506	0.08	3.7	10	6.9	9.2	1.4	2.3	6.2	15	0.1	0.3	0.3	0.059	-2.1	-0.6	-2.7	0	15	0
2019	T.J. McConnell	26	76	1470	13.4	0.555	0.1	0.088	2.1	10.2	6.3	24.7	2.5	0.9	17.3	15	1.2	1.7	2.9	0.094	-1.7	0	-1.6	0.1	15	0
2019	Furkan Korkmaz	21	48	679	11.5	0.528	0.588	0.18	2.6	13.8	8.3	10.7	2	0.2	8.6	17.9	0.4	0.7	1.1	0.079	-0.8	-1.5	-2.2	0	15	0
2019	Amir Johnson	31	51	529	13.1	0.574	0.255	0.261	9.7	19.5	14.7	16	1.4	1.9	20.5	17.4	0.4	0.7	1.1	0.098	-1.4	0.6	-0.7	0.2	15	0
2019	Demetrius Jackson	24	6	39	21	0.656	0.4	0.267	5.6	2.6	4.1	19.6	2.4	0	5.6	19.1	0.2	0	0.2	0.231	4.4	-3.4	1	0	15	0
2019	Haywood Highsmith	22	5	40	4.5	0.414	0.5	0.2	0	12.9	6.6	6.6	1.2	0	8.4	12.4	0	0	0	-0.023	-5.5	-1.8	-7.3	-0.1	15	0
2019	Markelle Fultz	20	19	427	10.5	0.452	0.09	0.239	6.6	10.6	8.7	19.5	1.9	0.9	12.7	19.3	-0.1	0.4	0.3	0.035	-2.9	-0.1	-3.1	-0.1	15	0
2019	Joel Embiid	24	64	2154	26.1	0.593	0.219	0.541	8.1	34	21.4	18.4	1	4.4	13.2	33.3	4.9	3.8	8.7	0.194	2	2.1	4.1	3.3	15	0
2019	Jonah Bolden	23	44	639	12.7	0.595	0.593	0.167	8	19	13.7	8.5	1.3	4.8	17.2	13.8	0.5	0.9	1.4	0.106	-0.8	2	1.2	0.5	15	0
2019	T.J. Warren	25	43	1360	16.3	0.58	0.295	0.203	2.5	11.8	7.1	7.7	1.8	1.8	7.2	22.7	1.6	0.5	2.1	0.074	0.1	-1.8	-1.7	0.1	49	0
2019	Elie Okobo	21	53	958	7.6	0.489	0.455	0.162	1.4	10.1	5.7	18.7	1.6	0.6	18.2	17	-0.7	0.2	-0.5	-0.027	-3.7	-2.2	-5.9	-0.9	49	0
2019	De'Anthony Melton	20	50	984	9.9	0.466	0.371	0.109	2.8	12.5	7.5	22.3	3.3	1.9	21.8	15	-0.8	0.8	0	0.002	-3.5	1	-2.6	-0.1	49	0
2019	George King	25	1	6	1.9				0	18.8	9.2	0	0	0		0	0	0	0	-0.001	-8.8	-1.8	-10.6	0	49	0
2019	Josh Jackson	21	79	1988	10.6	0.487	0.268	0.253	3.6	15.9	9.7	14.1	1.8	2.3	15.6	23.9	-2.8	1.1	-1.7	-0.04	-4.3	-0.5	-4.8	-1.4	49	0
2019	Richaun Holmes	25	70	1184	20.7	0.647	0	0.479	10.6	20.5	15.5	7.9	1.7	5.6	10.5	17.9	3.1	1.1	4.3	0.173	-0.1	1.5	1.4	1	49	0
2019	Jimmer Fredette	29	6	65	3.6	0.348	0.448	0.207	1.7	10.4	6	17.5	2.2	0	13.6	24.2	-0.2	0	-0.2	-0.166	-7.6	-3.5	-11.1	-0.1	49	0
2019	Troy Daniels	27	51	760	9.8	0.558	0.705	0.084	1.9	8.9	5.3	5	1.6	0.5	8.7	17.6	0.2	0.1	0.3	0.02	-1	-3.4	-4.4	-0.5	49	0
2019	Jamal Crawford	38	64	1211	11.7	0.522	0.461	0.251	0.7	7.2	3.9	27.7	1.3	0.8	16.9	20.8	0.1	0	0.2	0.006	-2	-4.1	-6	-1.2	49	0
2019	Mikal Bridges	22	82	2417	10.8	0.556	0.556	0.21	2.5	9.7	6	9.8	2.5	1.3	10.2	12.2	1.7	1.2	2.9	0.058	-0.5	0.3	-0.2	1.1	49	0
2019	Devin Booker	22	64	2242	20.2	0.584	0.33	0.362	1.9	11.3	6.5	34.1	1.2	0.5	15.4	32.9	3.3	0.3	3.5	0.076	3.8	-3	0.8	1.6	49	0
2019	Dragan Bender	21	46	826	9.5	0.521	0.513	0.274	4.5	20.3	12.3	9.4	1	2.2	14.4	13.4	0	0.4	0.5	0.027	-3.1	-0.3	-3.4	-0.3	49	0
2019	Deandre Ayton	20	71	2183	20.5	0.608	0.005	0.217	11.1	26.1	18.5	9.6	1.3	2.6	11.7	21.2	4.1	1.7	5.8	0.128	-0.1	0.2	0.2	1.2	49	0
2019	Quincy Acy	28	10	123	2.9	0.379	0.833	0.556	2.7	20.1	11.3	8.2	0.4	2.7	15.2	9.2	-0.1	0	-0.1	-0.022	-5.7	-0.3	-5.9	-0.1	49	0
2019	Evan Turner	30	73	1605	11.6	0.504	0.117	0.239	2.5	18.9	10.9	23.6	1	0.9	18.9	15.9	0.5	1.5	2	0.06	-2.5	0.7	-1.8	0.1	26	0
2019	Gary Trent	20	15	111	3.6	0.377	0.42	0.14	1	9.4	5.3	6.2	0.4	1.4	7	21.7	-0.3	0.1	-0.2	-0.092	-6.7	-3.6	-10.3	-0.2	26	0
2019	Anfernee Simons	19	20	141	11.1	0.535	0.46	0.254	2.3	7.4	4.9	13.7	0.3	0	13.6	24.3	0	0	0.1	0.02	-1.6	-4.7	-6.3	-0.2	26	0
2019	Jusuf Nurkic	24	72	1974	23.4	0.57	0.035	0.442	13.4	26.7	20.2	17.9	1.7	4.2	14.6	24.7	4.4	3.3	7.8	0.189	1.6	3.6	5.1	3.5	26	0
2019	CJ McCollum	27	70	2375	17	0.553	0.358	0.154	2.9	9.7	6.3	13.8	1.1	0.9	7.4	25.5	4	1.7	5.6	0.114	2.2	-1.9	0.3	1.3	26	0
2019	Damian Lillard	28	80	2838	23.7	0.588	0.419	0.335	2.6	11.1	7	30.6	1.5	1	10.8	29.3	9.7	2.4	12.1	0.205	6.6	-1.1	5.5	5.4	26	0
2019	Meyers Leonard	26	61	878	15.8	0.675	0.459	0.211	6.1	21.8	14.2	11.8	0.7	0.8	14	14.8	2.1	0.9	3	0.164	1.8	-0.4	1.4	0.8	26	0
2019	Jake Layman	24	71	1327	13.5	0.594	0.427	0.167	4.6	12.6	8.7	5.6	1.1	1.8	9.2	15.9	1.9	1.2	3.1	0.111	0.4	-0.6	-0.3	0.6	26	0
2019	Maurice Harkless	25	60	1415	13.2	0.547	0.309	0.188	5.9	14.1	10.1	7.1	2.3	3	9.7	13.9	1.5	1.9	3.4	0.114	-0.1	2.3	2.2	1.5	26	0
2019	Seth Curry	28	74	1399	11.4	0.595	0.54	0.112	2.1	6.9	4.6	6.5	1.2	0.7	11.1	16.6	1.5	0.9	2.4	0.082	0.5	-1.8	-1.3	0.2	26	0
2019	Zach Collins	21	77	1356	13.5	0.562	0.303	0.315	8.8	16.5	12.7	7.1	0.9	3.9	14.5	16.6	1.4	1.5	2.9	0.104	-0.9	1	0.1	0.7	26	0
2019	Wade Baldwin	22	16	94	1.3	0.396	0.273	0.333	2.3	14.4	8.5	16.6	0.5	1.7	27	23.3	-0.4	0.1	-0.3	-0.153	-9.3	-1.4	-10.7	-0.2	26	0
2019	Al-Farouq Aminu	28	81	2292	13.2	0.568	0.472	0.292	5.3	22.6	14.2	6	1.4	1.2	9.7	13.7	3	2.8	5.8	0.121	0.1	0.8	0.9	1.7	26	0
2019	Troy Williams	24	21	312	10.5	0.531	0.449	0.153	3.9	15.9	9.7	4.7	1.5	2.2	7.9	15	0.1	0.3	0.4	0.064	-2.3	-0.3	-2.6	0	52	0
2019	Ben McLemore	25	19	158	10.5	0.541	0.641	0.188	1.9	9.4	5.5	3.4	1.8	1.6	6.7	19.4	0.1	0.1	0.2	0.055	-1.1	-2.6	-3.7	-0.1	52	0
2019	Frank Mason	24	38	435	12.4	0.502	0.379	0.337	1.4	9	5.1	26.3	1.7	0.8	15.6	21.8	0	0.3	0.3	0.033	-2	-2.5	-4.5	-0.3	52	0
2019	Kosta Koufos	29	42	502	12.3	0.477	0	0.157	10.4	26.3	18.2	9.5	1.4	3.1	14.2	15.7	0	0.7	0.7	0.063	-4.3	1.8	-2.5	-0.1	52	0
2019	Buddy Hield	26	82	2615	17.5	0.587	0.479	0.142	4.1	12.4	8.1	11.9	1	1.1	9.2	25.1	4.3	1.6	5.9	0.108	3.1	-2	1.1	2.1	52	0
2019	Harry Giles	20	58	820	14.4	0.526	0.017	0.261	8.1	20.1	14	15.2	1.8	2.3	15.8	23.2	0	1	1	0.056	-3	0.9	-2.1	0	52	0
2019	De'Aaron Fox	21	81	2546	18.1	0.544	0.211	0.378	1.7	10.8	6.2	33.2	2.4	1.5	15	24.5	3.2	2.5	5.6	0.106	1.1	0	1.1	2	52	0
2019	Yogi Ferrell	25	71	1067	12.7	0.55	0.423	0.19	1.2	9.5	5.3	17	1.6	0.3	9.5	16.3	1.3	0.6	1.9	0.087	-0.5	-1.8	-2.3	-0.1	52	0
2019	Willie Cauley-Stein	25	81	2213	18	0.566	0.003	0.343	8.2	23.7	15.8	12.3	2	2	9	17.5	3.8	2.9	6.7	0.146	-0.2	2.2	2	2.3	52	0
2019	Bogdan Bogdanovic	26	70	1947	14.1	0.53	0.431	0.188	2.1	11	6.4	19.3	1.7	0.7	11.1	22.3	1.3	1.4	2.7	0.067	0.5	-1.2	-0.7	0.6	52	0
2019	Nemanja Bjelica	30	77	1788	15.4	0.585	0.433	0.155	7	18.8	12.8	11.1	1.4	2.7	11.5	16.5	2.7	1.9	4.5	0.122	0.8	1.2	2	1.8	52	0
2019	Marvin Bagley	19	62	1567	18.9	0.562	0.136	0.371	10.4	20.8	15.5	5.9	1	3.2	10.7	24.2	2	1.6	3.6	0.11	-1.2	-0.7	-1.8	0.1	52	0
2019	Derrick White	24	67	1728	14.8	0.555	0.262	0.227	2.2	13.3	7.8	21	1.9	2.3	14	17.7	1.7	1.9	3.6	0.101	-0.2	1.1	0.9	1.3	46	0
2019	Lonnie Walker	20	17	118	10.8	0.446	0.283	0.217	0	15.6	7.9	10.3	2.9	2.2	7.4	20.3	-0.1	0.2	0	0.019	-4.7	0.3	-4.4	-0.1	46	0
2019	Quincy Pondexter	30	53	292	13.2	0.641	0.31	0.724	3	14.1	8.6	10.6	1.8	0.3	14.5	13.5	0.5	0.3	0.8	0.128	-0.8	-0.6	-1.4	0	46	0
2019	Jakob Poeltl	23	77	1273	19.4	0.64	0	0.317	15.4	19.7	17.6	10	1.1	4.5	12.7	13.1	3.5	1.6	5.1	0.193	1.5	2.7	4.2	2	46	0
2019	Donatas Motiejunas	28	3	13	-0.5	0.436	0	0.333	16.9	8.3	12.6	11.9	0	6.5	30.4	33.5	-0.1	0	-0.1	-0.246	-11.2	-0.3	-11.5	0	46	0
2019	Patty Mills	30	82	1908	13.2	0.572	0.609	0.155	1.4	8.9	5.2	17.6	1.3	0.4	11.6	18.5	2.2	1.2	3.5	0.087	1.5	-2	-0.5	0.7	46	0
2019	Chimezie Metu	21	29	145	6.4	0.389	0.034	0.293	6.8	20.1	13.5	12	2	1.2	18.6	24.4	-0.5	0.2	-0.3	-0.099	-9	-0.2	-9.2	-0.3	46	0
2019	Rudy Gay	32	69	1842	17.5	0.583	0.247	0.197	3.8	23.9	13.9	14.7	1.4	1.6	12.3	22.1	2.2	2.2	4.4	0.115	0.2	0.8	1	1.4	46	0
2019	Bryn Forbes	25	82	2293	12	0.586	0.522	0.099	0.9	10.4	5.7	10.6	1	0.1	8.8	17.4	2.5	1.3	3.8	0.079	1	-1.7	-0.7	0.7	46	0
2019	Drew Eubanks	21	23	113	15.1	0.646	0	0.5	5.8	26.8	16.4	8.3	0.9	3.7	20.1	15.5	0.1	0.2	0.3	0.12	-3.6	1.3	-2.3	0	46	0
2019	DeMar DeRozan	29	77	2688	19.6	0.542	0.034	0.336	2.2	16.4	9.4	27.6	1.6	1.1	11.7	27.9	3.6	2.6	6.3	0.112	0.4	0.5	0.9	2	46	0
2019	Dante Cunningham	31	64	928	10.2	0.585	0.411	0.114	5.7	16.3	11	6.8	1.4	1.2	11.7	8.9	1	0.9	1.9	0.097	-1	0.8	-0.1	0.4	46	0
2019	Davis Bertans	26	76	1632	13	0.632	0.746	0.132	1.6	16	8.8	8.2	1	1.7	8.2	14.1	2.6	1.5	4	0.118	1.6	-0.4	1.2	1.3	46	0
2019	Marco Belinelli	32	79	1815	11.9	0.557	0.572	0.18	1	10.8	5.9	10.1	0.9	0.4	8.8	19.8	1.4	1.1	2.5	0.065	0.3	-2.4	-2.1	0	46	0
2019	LaMarcus Aldridge	33	81	2687	22.9	0.576	0.032	0.312	10.3	19.8	15.1	11.6	0.8	3.4	8.8	26.9	6.4	2.9	9.3	0.167	1.2	0.5	1.6	2.5	46	0
2019	Fred VanVleet	24	64	1760	13.7	0.539	0.493	0.192	1.3	8.7	5.1	23.9	1.6	0.9	11.2	17.9	2.4	1.9	4.3	0.117	0.7	-0.7	0	0.9	55	0
2019	Pascal Siakam	24	80	2548	18.7	0.628	0.226	0.32	5.4	17.5	11.6	14.6	1.4	1.7	12.5	20.8	5.7	3.6	9.3	0.175	2	1.4	3.4	3.5	55	0
2019	Malachi Richardson	23	22	103	0.9	0.481	0.862	0.172	2.2	11.2	6.8	0	0.5	0	20.4	16.4	-0.2	0.1	-0.1	-0.06	-6.3	-4.5	-10.8	-0.2	55	0
2019	Norman Powell	25	60	1126	13.3	0.596	0.425	0.188	1.6	11.5	6.7	11.6	1.7	1	13.1	19	1	1.4	2.4	0.102	-0.4	-0.3	-0.7	0.4	55	0
2019	Malcolm Miller	25	10	67	13.7	0.63	0.808	0.154	1.7	6.3	4	2.1	0.7	1.2	3.5	18.5	0.1	0.1	0.2	0.13	1.8	-3.8	-2	0	55	0
2019	Jodie Meeks	31	8	104	16	0.647	0.462	0.026	1.1	11.1	6.2	11.5	0.5	0.8	4.8	17.1	0.2	0.1	0.3	0.153	1.4	-2.2	-0.8	0	55	0
2019	Jordan Loyd	25	12	55	16.3	0.635	0.444	0.611	2	15.3	8.8	15.1	0	0	8.1	19.4	0.2	0	0.2	0.19	1	-3	-2	0	55	0
2019	Kyle Lowry	32	65	2213	16.5	0.562	0.613	0.263	2.1	12.9	7.6	34.8	2	1.2	18.1	19.6	3.6	3	6.6	0.144	2.5	0.6	3.1	2.8	55	0
2019	Kawhi Leonard	27	60	2040	25.8	0.606	0.267	0.377	4.2	18.6	11.6	16.4	2.5	1	8.4	30.3	6.1	3.4	9.5	0.224	4.3	0.7	5	3.6	55	0
2019	Serge Ibaka	29	74	2010	18.7	0.582	0.193	0.202	8.6	23.2	16.1	7.7	0.7	4.3	10.7	22.9	2.8	3.3	6.1	0.146	-0.7	1.2	0.5	1.3	55	0
2019	Danny Green	31	80	2216	13	0.632	0.69	0.07	3	12.2	7.7	7.7	1.6	2	10.4	14.1	3	2.9	5.9	0.128	1.7	1.2	2.9	2.7	55	0
2019	Lorenzo Brown	28	26	212	6.3	0.38	0.394	0.042	2.6	12.9	7.9	17.3	2.7	2	18.1	17.9	-0.5	0.3	-0.1	-0.027	-5.8	1.5	-4.3	-0.1	55	0
2019	Chris Boucher	26	28	163	22.2	0.563	0.487	0.197	10.9	25.8	18.5	1.9	1.8	12.2	7.8	23.6	0.2	0.4	0.7	0.194	-1.7	2.8	1.1	0.1	55	0
2019	OG Anunoby	21	67	1352	9.8	0.544	0.5	0.153	4.8	10.8	7.9	4.7	1.6	1.3	11.3	15.5	0.3	1.7	2	0.07	-1.3	0.1	-1.2	0.3	55	0
2019	Ivica Zubac	21	59	1040	18.9	0.604	0	0.332	11.9	24.2	18.2	9.1	0.6	4	13.9	20.3	1.9	1.3	3.2	0.148	-1.2	1	-0.3	0.5	55	0
2019	Tyler Zeller	29	6	93	17.3	0.607	0.033	0.6	12.9	15.7	14.2	6.7	0.5	3.1	9.5	20.1	0.2	0.1	0.3	0.167	-1	-1.2	-2.2	0	55	0
2019	Delon Wright	26	75	1699	15.5	0.523	0.301	0.269	4.4	12.8	8.6	21.6	2.5	1.6	11	18.1	1.9	2.4	4.3	0.121	0	1.5	1.5	1.5	55	0
2019	Christian Wood	23	21	251	21.9	0.607	0.222	0.479	7.2	26.5	17	4.8	1.3	3.2	10.7	26.1	0.4	0.3	0.8	0.151	-1.5	-1.8	-3.3	-0.1	55	0
2019	Jonas Valanciunas	26	49	1091	24.4	0.616	0.089	0.344	10.7	31.4	21.1	12	0.8	4.4	12.7	28.5	2.2	1.9	4.2	0.183	0.1	1.2	1.2	0.9	55	0
2019	Emanuel Terry	22	3	23	19.7	0.571	0	0.571	14.1	19.6	16.8	12.2	6.2	0	18.6	20.1	0	0	0.1	0.117	-0.7	2.3	1.6	0	55	0
2019	Garrett Temple	32	75	2040	8.5	0.543	0.535	0.217	1.5	10.2	5.8	7.4	1.8	1.4	11.5	13.2	0.3	2	2.2	0.052	-1.7	0.6	-1.2	0.4	55	0
2019	Caleb Swanigan	21	21	178	4.7	0.377	0.132	0.17	10.2	27.6	19.1	8	1.6	0.5	24	17.7	-0.5	0.2	-0.2	-0.06	-7.8	0	-7.8	-0.3	55	0
2019	Nik Stauskas	25	68	1015	10.9	0.545	0.556	0.189	1.9	11.7	6.8	11.1	1	0.6	12.2	17.6	0.6	0.5	1.1	0.052	-0.9	-2.2	-3.2	-0.3	55	0
2019	Ray Spalding	21	14	148	14.6	0.516	0.064	0.255	11.1	25.1	18	5.1	2.9	4.5	14.7	17.8	0	0.2	0.2	0.051	-4.7	1.4	-3.4	-0.1	55	0
2019	Jason Smith	32	20	190	9.8	0.492	0.441	0.271	9	20.2	14.6	9.7	0.7	3.1	16.4	17.5	0	0.2	0.2	0.038	-3.7	-0.6	-4.3	-0.1	55	0
2019	Dennis Smith	21	53	1508	12.3	0.502	0.32	0.24	2.2	8.7	5.5	27.3	2.1	1.1	17.6	24.8	-1.2	1.2	0	0.001	-1.7	-0.9	-2.5	-0.2	55	0
2019	Jonathon Simmons	29	56	1064	8.5	0.466	0.297	0.277	2.7	10	6.3	16.7	1.3	1.2	14.8	18.7	-0.8	1.1	0.3	0.013	-4.1	-0.6	-4.8	-0.7	55	0
2019	Iman Shumpert	28	62	1481	9.1	0.499	0.612	0.101	1.9	11.4	6.5	9.9	1.9	1.4	9.7	14.5	0.1	1.2	1.4	0.045	-1.5	0.1	-1.4	0.2	55	0
2019	Landry Shamet	21	79	1802	11	0.604	0.711	0.167	1.3	6.4	3.9	9	1	0.4	7	15	2.7	0.9	3.6	0.095	1.4	-2.4	-1	0.5	55	0
2019	Wayne Selden	24	75	1439	8.3	0.491	0.36	0.19	2.8	11	6.9	11.3	1.1	0.8	13.1	18.4	-1	0.8	-0.3	-0.009	-3.5	-1.6	-5.1	-1.1	55	0
2019	Mike Scott	30	79	1395	8.6	0.528	0.6	0.079	3.4	17.2	10.5	6.4	0.9	0.7	9.2	14.4	0.4	1.2	1.6	0.053	-1.5	-1.2	-2.7	-0.2	55	0
2019	Dario Saric	24	81	2023	13.1	0.563	0.464	0.216	6.6	17.5	12.1	8.8	1.1	0.4	11.3	17.8	2.3	1.2	3.5	0.084	0.3	-1.4	-1.1	0.5	55	0
2019	Austin Rivers	26	76	2028	7.7	0.503	0.572	0.166	1.3	7.5	4.4	11.5	1.1	1	10	14.5	0.4	0.8	1.2	0.028	-2	-1.5	-3.5	-0.7	55	0
2019	Bobby Portis	23	50	1299	16.1	0.529	0.304	0.154	9	24.9	16.8	8.8	1.3	1.3	9.9	24.6	0.5	1.1	1.6	0.06	-1.2	-1.7	-2.9	-0.3	55	0
2019	Otto Porter	25	56	1683	15.9	0.569	0.398	0.149	3.4	17	10.1	10.6	2.3	1.6	8.7	19.1	1.8	1.5	3.2	0.093	0.4	0.1	0.5	1	55	0
2019	Cameron Payne	24	40	712	11.5	0.519	0.377	0.184	2	9.2	5.5	21.8	1.9	1.1	15.7	17.6	0.1	0.3	0.5	0.031	-1.9	-1.6	-3.5	-0.3	55	0
2019	Jabari Parker	23	64	1724	15.5	0.56	0.26	0.246	4.9	21.8	13.3	14.1	1.3	1.5	15.4	24.6	0.1	1.3	1.4	0.039	-1.5	-0.5	-2.1	0	55	0
2019	Kelly Oubre	23	69	1935	15.2	0.551	0.401	0.29	4	14.6	9.2	6.8	2.1	2.5	9.8	23.2	0.9	1.3	2.2	0.054	-0.9	-1.2	-2.2	-0.1	55	0
2019	James Nunnally	28	15	102	7.3	0.503	0.735	0.118	0	5.3	2.6	9.5	0.5	0	2.7	15.3	0.1	0	0.1	0.035	-1.6	-4.8	-6.4	-0.1	55	0
2019	Sviatoslav Mykhailiuk	21	42	440	6	0.447	0.636	0.143	2.2	6.2	4.2	10.9	1.5	0.2	12.4	16	-0.4	0.3	-0.1	-0.012	-3.6	-2.1	-5.7	-0.4	55	0
2019	Mike Muscala	27	64	1306	10.8	0.564	0.709	0.235	4.7	14.7	9.8	7.7	0.8	2.3	10.8	14.3	1.2	1.2	2.5	0.091	-0.3	-0.3	-0.7	0.4	55	0
